"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2016",3.515,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2016",53.945,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2016",0.974,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2016",124.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2016",2.737,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2016",40.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2016",3.033,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2016",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2015",252.347,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2015",45.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2015",252.347,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): X. No schooling","2015",1.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2015",4.803,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2015",60.767,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2015",0.576,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2015",138.748,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2015",4.179,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2015",38.164,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2015",3.388,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2015",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2014",271.283,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2014",44.979,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2014",271.283,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): X. No schooling","2014",3.374,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2014",5.791,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2014",67.814,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2014",0.699,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2014",148.625,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2014",4.129,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2014",38.132,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2014",2.611,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2014",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2022",160.049,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2022",31.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2022",160.049,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): X. No schooling","2022",45.815,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2022",20.406,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2022",30.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2022",31.053,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2022",12.566,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2022",18.834,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2020",228.085,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2020",23.292,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2020",228.085,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): X. No schooling","2020",70.599,,,,"Repository: ILO-STATISTICS - Micro data processing"
